article_number,batch_name,char_length
100358,softcite_data/step1_txt/pmc/PMC2633203-1/text.txt.gz,1222
100359,softcite_data/step1_txt/pmc/PMC2638544-0/text.txt.gz,4476
100360,softcite_data/step1_txt/pmc/PMC2638544-1/text.txt.gz,3695
100361,softcite_data/step1_txt/pmc/PMC2638544-2/text.txt.gz,3585
100362,softcite_data/step1_txt/pmc/PMC2638544-3/text.txt.gz,4602
100363,softcite_data/step1_txt/pmc/PMC2638544-4/text.txt.gz,4043
100364,softcite_data/step1_txt/pmc/PMC2638544-5/text.txt.gz,3546
100365,softcite_data/step1_txt/pmc/PMC2638544-6/text.txt.gz,893
100366,softcite_data/step1_txt/pmc/PMC2638801-0/text.txt.gz,4426
100367,softcite_data/step1_txt/pmc/PMC2638801-1/text.txt.gz,4123
100368,softcite_data/step1_txt/pmc/PMC2638801-2/text.txt.gz,3098
100369,softcite_data/step1_txt/pmc/PMC2639317-0/text.txt.gz,2470
100370,softcite_data/step1_txt/pmc/PMC2644281-0/text.txt.gz,3224
100371,softcite_data/step1_txt/pmc/PMC2644281-1/text.txt.gz,3646
100372,softcite_data/step1_txt/pmc/PMC2644281-2/text.txt.gz,1582
100373,softcite_data/step1_txt/pmc/PMC2646063-0/text.txt.gz,4166
100374,softcite_data/step1_txt/pmc/PMC2646063-1/text.txt.gz,5075
100375,softcite_data/step1_txt/pmc/PMC2646063-2/text.txt.gz,5481
100376,softcite_data/step1_txt/pmc/PMC2646063-3/text.txt.gz,4121
100377,softcite_data/step1_txt/pmc/PMC2649809-0/text.txt.gz,5148
100378,softcite_data/step1_txt/pmc/PMC2649809-1/text.txt.gz,4669
100379,softcite_data/step1_txt/pmc/PMC2649809-10/text.txt.gz,3352
100380,softcite_data/step1_txt/pmc/PMC2649809-11/text.txt.gz,3412
100381,softcite_data/step1_txt/pmc/PMC2649809-12/text.txt.gz,1566
100382,softcite_data/step1_txt/pmc/PMC2649809-2/text.txt.gz,5221
100383,softcite_data/step1_txt/pmc/PMC2649809-3/text.txt.gz,3937
100384,softcite_data/step1_txt/pmc/PMC2649809-4/text.txt.gz,6467
100385,softcite_data/step1_txt/pmc/PMC2649809-5/text.txt.gz,4072
100386,softcite_data/step1_txt/pmc/PMC2649809-6/text.txt.gz,4268
100387,softcite_data/step1_txt/pmc/PMC2649809-7/text.txt.gz,4738
100388,softcite_data/step1_txt/pmc/PMC2649809-8/text.txt.gz,3778
100389,softcite_data/step1_txt/pmc/PMC2649809-9/text.txt.gz,4092
100390,softcite_data/step1_txt/pmc/PMC2650971-0/text.txt.gz,4512
100391,softcite_data/step1_txt/pmc/PMC2650971-1/text.txt.gz,3545
100392,softcite_data/step1_txt/pmc/PMC2650971-2/text.txt.gz,3406
100393,softcite_data/step1_txt/pmc/PMC2650971-3/text.txt.gz,2629
100394,softcite_data/step1_txt/pmc/PMC2652046-0/text.txt.gz,3353
100395,softcite_data/step1_txt/pmc/PMC2652046-1/text.txt.gz,3746
100396,softcite_data/step1_txt/pmc/PMC2652046-2/text.txt.gz,3616
100397,softcite_data/step1_txt/pmc/PMC2652046-3/text.txt.gz,4248
100398,softcite_data/step1_txt/pmc/PMC2652046-4/text.txt.gz,1741
100399,softcite_data/step1_txt/pmc/PMC2652060-0/text.txt.gz,4120
100400,softcite_data/step1_txt/pmc/PMC2652060-1/text.txt.gz,3696
100401,softcite_data/step1_txt/pmc/PMC2652060-2/text.txt.gz,3656
100402,softcite_data/step1_txt/pmc/PMC2652060-3/text.txt.gz,3732
100403,softcite_data/step1_txt/pmc/PMC2652060-4/text.txt.gz,3199
100404,softcite_data/step1_txt/pmc/PMC2661600-0/text.txt.gz,5666
100405,softcite_data/step1_txt/pmc/PMC2661600-1/text.txt.gz,5136
100406,softcite_data/step1_txt/pmc/PMC2661600-2/text.txt.gz,4177
100407,softcite_data/step1_txt/pmc/PMC2661600-3/text.txt.gz,3713
100408,softcite_data/step1_txt/pmc/PMC2661600-4/text.txt.gz,4057
100409,softcite_data/step1_txt/pmc/PMC2661600-5/text.txt.gz,1457
100410,softcite_data/step1_txt/pmc/PMC2668944-0/text.txt.gz,4540
100411,softcite_data/step1_txt/pmc/PMC2668944-1/text.txt.gz,3486
100412,softcite_data/step1_txt/pmc/PMC2668944-2/text.txt.gz,3273
100413,softcite_data/step1_txt/pmc/PMC2668944-3/text.txt.gz,3732
100414,softcite_data/step1_txt/pmc/PMC2668944-4/text.txt.gz,3574
100415,softcite_data/step1_txt/pmc/PMC2668944-5/text.txt.gz,3895
100416,softcite_data/step1_txt/pmc/PMC2668944-6/text.txt.gz,3421
100417,softcite_data/step1_txt/pmc/PMC2668944-7/text.txt.gz,3358
100418,softcite_data/step1_txt/pmc/PMC2668944-8/text.txt.gz,3011
100419,softcite_data/step1_txt/pmc/PMC2668944-9/text.txt.gz,1254
100420,softcite_data/step1_txt/pmc/PMC2677872-0/text.txt.gz,3849
100421,softcite_data/step1_txt/pmc/PMC2677872-1/text.txt.gz,3109
100422,softcite_data/step1_txt/pmc/PMC2677872-2/text.txt.gz,3476
100423,softcite_data/step1_txt/pmc/PMC2677872-3/text.txt.gz,3041
100424,softcite_data/step1_txt/pmc/PMC2677872-4/text.txt.gz,3259
100425,softcite_data/step1_txt/pmc/PMC2677872-5/text.txt.gz,1694
100426,softcite_data/step1_txt/pmc/PMC2677890-0/text.txt.gz,4130
100427,softcite_data/step1_txt/pmc/PMC2677890-1/text.txt.gz,3714
100428,softcite_data/step1_txt/pmc/PMC2677890-2/text.txt.gz,3363
100429,softcite_data/step1_txt/pmc/PMC2677890-3/text.txt.gz,3601
100430,softcite_data/step1_txt/pmc/PMC2677890-4/text.txt.gz,3633
100431,softcite_data/step1_txt/pmc/PMC2677890-5/text.txt.gz,1206
100432,softcite_data/step1_txt/pmc/PMC2678927-0/text.txt.gz,4550
100433,softcite_data/step1_txt/pmc/PMC2678927-1/text.txt.gz,3664
100434,softcite_data/step1_txt/pmc/PMC2678927-2/text.txt.gz,3339
100435,softcite_data/step1_txt/pmc/PMC2678927-3/text.txt.gz,2512
100436,softcite_data/step1_txt/pmc/PMC2682500-0/text.txt.gz,3036
100437,softcite_data/step1_txt/pmc/PMC2682500-1/text.txt.gz,4910
100438,softcite_data/step1_txt/pmc/PMC2682500-2/text.txt.gz,3949
100439,softcite_data/step1_txt/pmc/PMC2682500-3/text.txt.gz,3415
100440,softcite_data/step1_txt/pmc/PMC2682500-4/text.txt.gz,3826
100441,softcite_data/step1_txt/pmc/PMC2682500-5/text.txt.gz,6452
100442,softcite_data/step1_txt/pmc/PMC2682500-6/text.txt.gz,3922
100443,softcite_data/step1_txt/pmc/PMC2682500-7/text.txt.gz,427
100444,softcite_data/step1_txt/pmc/PMC2684713-0/text.txt.gz,4207
100445,softcite_data/step1_txt/pmc/PMC2684713-1/text.txt.gz,3077
100446,softcite_data/step1_txt/pmc/PMC2684713-2/text.txt.gz,3888
100447,softcite_data/step1_txt/pmc/PMC2684713-3/text.txt.gz,3644
100448,softcite_data/step1_txt/pmc/PMC2684713-4/text.txt.gz,1567
100449,softcite_data/step1_txt/pmc/PMC2684974-0/text.txt.gz,4518
100450,softcite_data/step1_txt/pmc/PMC2684974-1/text.txt.gz,4236
100451,softcite_data/step1_txt/pmc/PMC2686461-0/text.txt.gz,3733
100452,softcite_data/step1_txt/pmc/PMC2686461-1/text.txt.gz,5316
100453,softcite_data/step1_txt/pmc/PMC2686461-2/text.txt.gz,3218
100454,softcite_data/step1_txt/pmc/PMC2686461-3/text.txt.gz,3781
100455,softcite_data/step1_txt/pmc/PMC2686461-4/text.txt.gz,3230
100456,softcite_data/step1_txt/pmc/PMC2686461-5/text.txt.gz,357
100457,softcite_data/step1_txt/pmc/PMC2686489-0/text.txt.gz,3237
100458,softcite_data/step1_txt/pmc/PMC2686489-1/text.txt.gz,3481
100459,softcite_data/step1_txt/pmc/PMC2686489-2/text.txt.gz,3130
100460,softcite_data/step1_txt/pmc/PMC2686489-3/text.txt.gz,3687
100461,softcite_data/step1_txt/pmc/PMC2686489-4/text.txt.gz,2182
100462,softcite_data/step1_txt/pmc/PMC2686520-0/text.txt.gz,3926
100463,softcite_data/step1_txt/pmc/PMC2686520-1/text.txt.gz,4192
100464,softcite_data/step1_txt/pmc/PMC2686520-2/text.txt.gz,3627
100465,softcite_data/step1_txt/pmc/PMC2686520-3/text.txt.gz,3066
100466,softcite_data/step1_txt/pmc/PMC2686520-4/text.txt.gz,886
100467,softcite_data/step1_txt/pmc/PMC2686636-0/text.txt.gz,3955
100468,softcite_data/step1_txt/pmc/PMC2686636-1/text.txt.gz,3677
100469,softcite_data/step1_txt/pmc/PMC2686636-2/text.txt.gz,3953
100470,softcite_data/step1_txt/pmc/PMC2686636-3/text.txt.gz,3716
100471,softcite_data/step1_txt/pmc/PMC2686636-4/text.txt.gz,3039
100472,softcite_data/step1_txt/pmc/PMC2686636-5/text.txt.gz,348
100473,softcite_data/step1_txt/pmc/PMC2687073-0/text.txt.gz,2436
100474,softcite_data/step1_txt/pmc/PMC2687629-0/text.txt.gz,3413
100475,softcite_data/step1_txt/pmc/PMC2687629-1/text.txt.gz,2769
100476,softcite_data/step1_txt/pmc/PMC2689521-0/text.txt.gz,3322
100477,softcite_data/step1_txt/pmc/PMC2689521-1/text.txt.gz,2019
100478,softcite_data/step1_txt/pmc/PMC2694372-0/text.txt.gz,3073
100479,softcite_data/step1_txt/pmc/PMC2694372-1/text.txt.gz,1428
100480,softcite_data/step1_txt/pmc/PMC2695703-0/text.txt.gz,4642
100481,softcite_data/step1_txt/pmc/PMC2695703-1/text.txt.gz,3150
100482,softcite_data/step1_txt/pmc/PMC2695703-2/text.txt.gz,5103
100483,softcite_data/step1_txt/pmc/PMC2695703-3/text.txt.gz,1439
100484,softcite_data/step1_txt/pmc/PMC2698157-0/text.txt.gz,4353
100485,softcite_data/step1_txt/pmc/PMC2698157-1/text.txt.gz,1757
100486,softcite_data/step1_txt/pmc/PMC2699844-0/text.txt.gz,3571
100487,softcite_data/step1_txt/pmc/PMC2699844-1/text.txt.gz,1259
100488,softcite_data/step1_txt/pmc/PMC2700377-0/text.txt.gz,3506
100489,softcite_data/step1_txt/pmc/PMC2700377-1/text.txt.gz,4072
100490,softcite_data/step1_txt/pmc/PMC2700377-2/text.txt.gz,4151
100491,softcite_data/step1_txt/pmc/PMC2700377-3/text.txt.gz,3103
100492,softcite_data/step1_txt/pmc/PMC2700377-4/text.txt.gz,3734
100493,softcite_data/step1_txt/pmc/PMC2700377-5/text.txt.gz,3197
100494,softcite_data/step1_txt/pmc/PMC2703206-0/text.txt.gz,3206
100495,softcite_data/step1_txt/pmc/PMC2703206-1/text.txt.gz,3301
100496,softcite_data/step1_txt/pmc/PMC2703206-2/text.txt.gz,3544
100497,softcite_data/step1_txt/pmc/PMC2703206-3/text.txt.gz,4026
100498,softcite_data/step1_txt/pmc/PMC2703206-4/text.txt.gz,2713
100499,softcite_data/step1_txt/pmc/PMC2703235-0/text.txt.gz,4066
100500,softcite_data/step1_txt/pmc/PMC2703235-1/text.txt.gz,3457
100501,softcite_data/step1_txt/pmc/PMC2703235-2/text.txt.gz,3157
100502,softcite_data/step1_txt/pmc/PMC2703235-3/text.txt.gz,1318
100503,softcite_data/step1_txt/pmc/PMC2703247-0/text.txt.gz,3299
100504,softcite_data/step1_txt/pmc/PMC2703247-1/text.txt.gz,1009
100505,softcite_data/step1_txt/pmc/PMC2708929-0/text.txt.gz,5126
100506,softcite_data/step1_txt/pmc/PMC2708929-1/text.txt.gz,3374
100507,softcite_data/step1_txt/pmc/PMC2708929-2/text.txt.gz,4153
100508,softcite_data/step1_txt/pmc/PMC2708929-3/text.txt.gz,3152
100509,softcite_data/step1_txt/pmc/PMC2708929-4/text.txt.gz,4368
100510,softcite_data/step1_txt/pmc/PMC2708929-5/text.txt.gz,3474
100511,softcite_data/step1_txt/pmc/PMC2708929-6/text.txt.gz,3654
100512,softcite_data/step1_txt/pmc/PMC2708934-0/text.txt.gz,3345
100513,softcite_data/step1_txt/pmc/PMC2708934-1/text.txt.gz,4253
100514,softcite_data/step1_txt/pmc/PMC2708934-2/text.txt.gz,3135
100515,softcite_data/step1_txt/pmc/PMC2708934-3/text.txt.gz,4338
100516,softcite_data/step1_txt/pmc/PMC2708934-4/text.txt.gz,3439
100517,softcite_data/step1_txt/pmc/PMC2712799-0/text.txt.gz,5988
100518,softcite_data/step1_txt/pmc/PMC2712799-1/text.txt.gz,5905
100519,softcite_data/step1_txt/pmc/PMC2712799-2/text.txt.gz,5274
100520,softcite_data/step1_txt/pmc/PMC2712799-3/text.txt.gz,2743
100521,softcite_data/step1_txt/pmc/PMC2715039-0/text.txt.gz,3170
100522,softcite_data/step1_txt/pmc/PMC2715039-1/text.txt.gz,2372
100523,softcite_data/step1_txt/pmc/PMC2715064-0/text.txt.gz,4893
100524,softcite_data/step1_txt/pmc/PMC2715064-1/text.txt.gz,3768
100525,softcite_data/step1_txt/pmc/PMC2715064-2/text.txt.gz,3847
100526,softcite_data/step1_txt/pmc/PMC2715064-3/text.txt.gz,4008
100527,softcite_data/step1_txt/pmc/PMC2715064-4/text.txt.gz,3889
100528,softcite_data/step1_txt/pmc/PMC2715064-5/text.txt.gz,4518
100529,softcite_data/step1_txt/pmc/PMC2716555-0/text.txt.gz,3391
100530,softcite_data/step1_txt/pmc/PMC2716555-1/text.txt.gz,3381
100531,softcite_data/step1_txt/pmc/PMC2716555-2/text.txt.gz,360
100532,softcite_data/step1_txt/pmc/PMC2719196-0/text.txt.gz,3913
100533,softcite_data/step1_txt/pmc/PMC2719196-1/text.txt.gz,514
100534,softcite_data/step1_txt/pmc/PMC2721921-0/text.txt.gz,4034
100535,softcite_data/step1_txt/pmc/PMC2721921-1/text.txt.gz,1106
100536,softcite_data/step1_txt/pmc/PMC2722173-0/text.txt.gz,4013
100537,softcite_data/step1_txt/pmc/PMC2722173-1/text.txt.gz,4366
100538,softcite_data/step1_txt/pmc/PMC2722173-2/text.txt.gz,3554
100539,softcite_data/step1_txt/pmc/PMC2722173-3/text.txt.gz,4999
100540,softcite_data/step1_txt/pmc/PMC2722173-4/text.txt.gz,3499
100541,softcite_data/step1_txt/pmc/PMC2722173-5/text.txt.gz,3910
100542,softcite_data/step1_txt/pmc/PMC2722173-6/text.txt.gz,3359
100543,softcite_data/step1_txt/pmc/PMC2722173-7/text.txt.gz,3981
100544,softcite_data/step1_txt/pmc/PMC2722173-8/text.txt.gz,4176
100545,softcite_data/step1_txt/pmc/PMC2724645-0/text.txt.gz,3257
100546,softcite_data/step1_txt/pmc/PMC2724645-1/text.txt.gz,3862
100547,softcite_data/step1_txt/pmc/PMC2724645-2/text.txt.gz,3015
100548,softcite_data/step1_txt/pmc/PMC2724645-3/text.txt.gz,2492
100549,softcite_data/step1_txt/pmc/PMC2729960-0/text.txt.gz,3677
100550,softcite_data/step1_txt/pmc/PMC2729960-1/text.txt.gz,3556
100551,softcite_data/step1_txt/pmc/PMC2729960-2/text.txt.gz,3487
100552,softcite_data/step1_txt/pmc/PMC2731541-0/text.txt.gz,4041
100553,softcite_data/step1_txt/pmc/PMC2731541-1/text.txt.gz,5210
100554,softcite_data/step1_txt/pmc/PMC2731541-2/text.txt.gz,1957
100555,softcite_data/step1_txt/pmc/PMC2731890-0/text.txt.gz,4003
100556,softcite_data/step1_txt/pmc/PMC2731890-1/text.txt.gz,4790
100557,softcite_data/step1_txt/pmc/PMC2731890-10/text.txt.gz,3590
100558,softcite_data/step1_txt/pmc/PMC2731890-11/text.txt.gz,3179
100559,softcite_data/step1_txt/pmc/PMC2731890-12/text.txt.gz,4054
100560,softcite_data/step1_txt/pmc/PMC2731890-13/text.txt.gz,144
100561,softcite_data/step1_txt/pmc/PMC2731890-2/text.txt.gz,3354
100562,softcite_data/step1_txt/pmc/PMC2731890-3/text.txt.gz,5156
100563,softcite_data/step1_txt/pmc/PMC2731890-4/text.txt.gz,4468
100564,softcite_data/step1_txt/pmc/PMC2731890-5/text.txt.gz,4294
100565,softcite_data/step1_txt/pmc/PMC2731890-6/text.txt.gz,3259
100566,softcite_data/step1_txt/pmc/PMC2731890-7/text.txt.gz,3334
100567,softcite_data/step1_txt/pmc/PMC2731890-8/text.txt.gz,4174
100568,softcite_data/step1_txt/pmc/PMC2731890-9/text.txt.gz,3656
100569,softcite_data/step1_txt/pmc/PMC2731899-0/text.txt.gz,3831
100570,softcite_data/step1_txt/pmc/PMC2731899-1/text.txt.gz,5196
100571,softcite_data/step1_txt/pmc/PMC2731899-2/text.txt.gz,3423
100572,softcite_data/step1_txt/pmc/PMC2731899-3/text.txt.gz,4791
100573,softcite_data/step1_txt/pmc/PMC2731899-4/text.txt.gz,3256
100574,softcite_data/step1_txt/pmc/PMC2731899-5/text.txt.gz,3967
100575,softcite_data/step1_txt/pmc/PMC2731899-6/text.txt.gz,3142
100576,softcite_data/step1_txt/pmc/PMC2731899-7/text.txt.gz,3149
100577,softcite_data/step1_txt/pmc/PMC2731915-0/text.txt.gz,3729
100578,softcite_data/step1_txt/pmc/PMC2731915-1/text.txt.gz,3415
100579,softcite_data/step1_txt/pmc/PMC2731915-2/text.txt.gz,3540
100580,softcite_data/step1_txt/pmc/PMC2731915-3/text.txt.gz,5347
100581,softcite_data/step1_txt/pmc/PMC2731915-4/text.txt.gz,2665
100582,softcite_data/step1_txt/pmc/PMC2736484-0/text.txt.gz,3777
100583,softcite_data/step1_txt/pmc/PMC2736484-1/text.txt.gz,595
100584,softcite_data/step1_txt/pmc/PMC2736485-0/text.txt.gz,3617
100585,softcite_data/step1_txt/pmc/PMC2736485-1/text.txt.gz,4874
100586,softcite_data/step1_txt/pmc/PMC2736485-2/text.txt.gz,3244
100587,softcite_data/step1_txt/pmc/PMC2736485-3/text.txt.gz,5664
100588,softcite_data/step1_txt/pmc/PMC2736485-4/text.txt.gz,6522
100589,softcite_data/step1_txt/pmc/PMC2736485-5/text.txt.gz,5300
100590,softcite_data/step1_txt/pmc/PMC2736485-6/text.txt.gz,6589
100591,softcite_data/step1_txt/pmc/PMC2736485-7/text.txt.gz,2444
100592,softcite_data/step1_txt/pmc/PMC2736487-0/text.txt.gz,4055
100593,softcite_data/step1_txt/pmc/PMC2736487-1/text.txt.gz,3242
100594,softcite_data/step1_txt/pmc/PMC2736487-2/text.txt.gz,561
100595,softcite_data/step1_txt/pmc/PMC2736531-0/text.txt.gz,5017
100596,softcite_data/step1_txt/pmc/PMC2736531-1/text.txt.gz,7589
100597,softcite_data/step1_txt/pmc/PMC2736531-2/text.txt.gz,3642
100598,softcite_data/step1_txt/pmc/PMC2736531-3/text.txt.gz,1499
100599,softcite_data/step1_txt/pmc/PMC2741607-0/text.txt.gz,3201
100600,softcite_data/step1_txt/pmc/PMC2741607-1/text.txt.gz,3126
100601,softcite_data/step1_txt/pmc/PMC2741607-2/text.txt.gz,3988
100602,softcite_data/step1_txt/pmc/PMC2741607-3/text.txt.gz,3248
100603,softcite_data/step1_txt/pmc/PMC2741607-4/text.txt.gz,1578
100604,softcite_data/step1_txt/pmc/PMC2742187-0/text.txt.gz,3756
100605,softcite_data/step1_txt/pmc/PMC2742187-1/text.txt.gz,2435
100606,softcite_data/step1_txt/pmc/PMC2748470-0/text.txt.gz,4529
100607,softcite_data/step1_txt/pmc/PMC2748470-1/text.txt.gz,3125
100608,softcite_data/step1_txt/pmc/PMC2748470-2/text.txt.gz,3815
100609,softcite_data/step1_txt/pmc/PMC2748470-3/text.txt.gz,1732
100610,softcite_data/step1_txt/pmc/PMC2752932-0/text.txt.gz,4334
100611,softcite_data/step1_txt/pmc/PMC2752932-1/text.txt.gz,1577
100612,softcite_data/step1_txt/pmc/PMC2755303-0/text.txt.gz,3032
100613,softcite_data/step1_txt/pmc/PMC2755303-1/text.txt.gz,3515
100614,softcite_data/step1_txt/pmc/PMC2755303-2/text.txt.gz,2184
100615,softcite_data/step1_txt/pmc/PMC2759333-0/text.txt.gz,3808
100616,softcite_data/step1_txt/pmc/PMC2759333-1/text.txt.gz,3437
100617,softcite_data/step1_txt/pmc/PMC2759333-2/text.txt.gz,4123
100618,softcite_data/step1_txt/pmc/PMC2761268-0/text.txt.gz,3758
100619,softcite_data/step1_txt/pmc/PMC2761268-1/text.txt.gz,3347
100620,softcite_data/step1_txt/pmc/PMC2761268-2/text.txt.gz,3694
100621,softcite_data/step1_txt/pmc/PMC2761268-3/text.txt.gz,4405
100622,softcite_data/step1_txt/pmc/PMC2761268-4/text.txt.gz,1872
100623,softcite_data/step1_txt/pmc/PMC2768165-0/text.txt.gz,4470
100624,softcite_data/step1_txt/pmc/PMC2768165-1/text.txt.gz,3130
100625,softcite_data/step1_txt/pmc/PMC2768165-2/text.txt.gz,3967
100626,softcite_data/step1_txt/pmc/PMC2768165-3/text.txt.gz,4121
100627,softcite_data/step1_txt/pmc/PMC2768165-4/text.txt.gz,1382
100628,softcite_data/step1_txt/pmc/PMC2768214-0/text.txt.gz,4687
100629,softcite_data/step1_txt/pmc/PMC2768214-1/text.txt.gz,3327
100630,softcite_data/step1_txt/pmc/PMC2768214-2/text.txt.gz,689
100631,softcite_data/step1_txt/pmc/PMC2768238-0/text.txt.gz,3352
100632,softcite_data/step1_txt/pmc/PMC2768238-1/text.txt.gz,3149
100633,softcite_data/step1_txt/pmc/PMC2768238-2/text.txt.gz,5498
100634,softcite_data/step1_txt/pmc/PMC2768238-3/text.txt.gz,379
100635,softcite_data/step1_txt/pmc/PMC2773253-0/text.txt.gz,3308
100636,softcite_data/step1_txt/pmc/PMC2773253-1/text.txt.gz,3130
100637,softcite_data/step1_txt/pmc/PMC2773253-2/text.txt.gz,3527
100638,softcite_data/step1_txt/pmc/PMC2773253-3/text.txt.gz,3436
100639,softcite_data/step1_txt/pmc/PMC2773253-4/text.txt.gz,3377
100640,softcite_data/step1_txt/pmc/PMC2773253-5/text.txt.gz,3114
100641,softcite_data/step1_txt/pmc/PMC2773253-6/text.txt.gz,3418
100642,softcite_data/step1_txt/pmc/PMC2773253-7/text.txt.gz,3562
100643,softcite_data/step1_txt/pmc/PMC2773253-8/text.txt.gz,3242
100644,softcite_data/step1_txt/pmc/PMC2773253-9/text.txt.gz,486
100645,softcite_data/step1_txt/pmc/PMC2775872-0/text.txt.gz,3156
100646,softcite_data/step1_txt/pmc/PMC2775872-1/text.txt.gz,1536
100647,softcite_data/step1_txt/pmc/PMC2778333-0/text.txt.gz,3547
100648,softcite_data/step1_txt/pmc/PMC2778333-1/text.txt.gz,3644
100649,softcite_data/step1_txt/pmc/PMC2778333-2/text.txt.gz,3546
100650,softcite_data/step1_txt/pmc/PMC2778333-3/text.txt.gz,3825
100651,softcite_data/step1_txt/pmc/PMC2778333-4/text.txt.gz,3134
100652,softcite_data/step1_txt/pmc/PMC2778333-5/text.txt.gz,4112
100653,softcite_data/step1_txt/pmc/PMC2778333-6/text.txt.gz,4603
100654,softcite_data/step1_txt/pmc/PMC2778333-7/text.txt.gz,3522
100655,softcite_data/step1_txt/pmc/PMC2778333-8/text.txt.gz,1442
100656,softcite_data/step1_txt/pmc/PMC2779296-0/text.txt.gz,2777
100657,softcite_data/step1_txt/pmc/PMC2780877-0/text.txt.gz,3455
100658,softcite_data/step1_txt/pmc/PMC2780877-1/text.txt.gz,5254
100659,softcite_data/step1_txt/pmc/PMC2780877-2/text.txt.gz,1571
100660,softcite_data/step1_txt/pmc/PMC2781407-0/text.txt.gz,4825
100661,softcite_data/step1_txt/pmc/PMC2781407-1/text.txt.gz,3826
100662,softcite_data/step1_txt/pmc/PMC2781407-2/text.txt.gz,3808
100663,softcite_data/step1_txt/pmc/PMC2781407-3/text.txt.gz,5316
100664,softcite_data/step1_txt/pmc/PMC2781407-4/text.txt.gz,3573
100665,softcite_data/step1_txt/pmc/PMC2781407-5/text.txt.gz,3562
100666,softcite_data/step1_txt/pmc/PMC2781407-6/text.txt.gz,1775
100667,softcite_data/step1_txt/pmc/PMC2782146-0/text.txt.gz,3649
100668,softcite_data/step1_txt/pmc/PMC2782146-1/text.txt.gz,4350
100669,softcite_data/step1_txt/pmc/PMC2782146-2/text.txt.gz,3231
100670,softcite_data/step1_txt/pmc/PMC2782146-3/text.txt.gz,3083
100671,softcite_data/step1_txt/pmc/PMC2782146-4/text.txt.gz,399
100672,softcite_data/step1_txt/pmc/PMC2782173-0/text.txt.gz,2398
100673,softcite_data/step1_txt/pmc/PMC2782970-0/text.txt.gz,3066
100674,softcite_data/step1_txt/pmc/PMC2782970-1/text.txt.gz,3473
100675,softcite_data/step1_txt/pmc/PMC2782970-2/text.txt.gz,3513
100676,softcite_data/step1_txt/pmc/PMC2782970-3/text.txt.gz,1411
100677,softcite_data/step1_txt/pmc/PMC2789947-0/text.txt.gz,3639
100678,softcite_data/step1_txt/pmc/PMC2789947-1/text.txt.gz,540
100679,softcite_data/step1_txt/pmc/PMC2795382-0/text.txt.gz,3195
100680,softcite_data/step1_txt/pmc/PMC2795382-1/text.txt.gz,4239
100681,softcite_data/step1_txt/pmc/PMC2795382-2/text.txt.gz,3013
100682,softcite_data/step1_txt/pmc/PMC2795385-0/text.txt.gz,3295
100683,softcite_data/step1_txt/pmc/PMC2795385-1/text.txt.gz,2625
100684,softcite_data/step1_txt/pmc/PMC2799960-0/text.txt.gz,3524
100685,softcite_data/step1_txt/pmc/PMC2799978-0/text.txt.gz,3071
100686,softcite_data/step1_txt/pmc/PMC2799978-1/text.txt.gz,4559
100687,softcite_data/step1_txt/pmc/PMC2799978-2/text.txt.gz,3193
100688,softcite_data/step1_txt/pmc/PMC2799978-3/text.txt.gz,818
100689,softcite_data/step1_txt/pmc/PMC2800015-0/text.txt.gz,3910
100690,softcite_data/step1_txt/pmc/PMC2800015-1/text.txt.gz,187
100691,softcite_data/step1_txt/pmc/PMC2803435-0/text.txt.gz,3798
